video_id,channel_name,category,timestamp,comment,language,likes
9I_u4oZqF8c,BigThink,knowledge,['0:37']," @spicymeatballs2thespicening  How about this... Mr SEAL made Jesse Itzner do another 100 pull ups - and they weren't leaving until he did every last one. Why stop at 100? Why not 200, 500 or 1000 extra pull ups? If mental will can allow someone like SEAL to push past any 'non physical' barrier then why stop running at the end of the 100 mile race? That's only the 40% mark! He could have physically continued running and therefore should have - until he had broken all the bones in his legs and was physically unable to continue. He should have finished the 100 miles, then turned around, run back to the start, then turn around again and run to the halfway point, AT LEAST.  Also @0:37 ""And during the race I kept an eye on him and around mile 70 (he weighed, probably about 260lbs which is quite large for an ultrarunner) he had broken all the small bones in both of his feet and had kidney damage""  At ""mile 70"" eh? How did he know either of these injuries were happening? Did he have a portable X-ray/MRI machine on hand to run a few scans, or is he making it up? The SEAL guy wouldn't have let on that he was injured because, well, he's a super hard ""40% rule"" Navy SEAL!!  The 40% rule is nonsense because it relies on an individual making subjective judgement as to where THEY think they can't go on, then using that point to assume they are really only 40% spent. That's what binge drinkers do to convince themselves they can handle another 25 shots, before they end up in hospital needing a stomach pump.  This is an unbalanced attitude to hold in life and is completely unsustainable unless you are deliberately trying to destroy yourself (perhaps so you can feel anything at all?)...",en,0.0
9I_u4oZqF8c,BigThink,knowledge,['1:40'],"1:40 I like the same stuff I do everyday ;-;   I have great daily routine which includes friends, family, work and school",en,0.0
fxCYXA2zPc8,TechLead,technology,['1:08'],"1:08  ""The keyboard is the way we interact with the world""  I felt that one",en,678.0
fxCYXA2zPc8,TechLead,technology,['12:01'],1:35 Standart Apple Magic Keyboard 2:58 Razer Huntsman  5:06 Logitech MX Keys  7:21 Razer Huntsman Tournament Edition  9:09 SteelSeries Apex Pro 12:01 Logitech G915,en,453.0
fxCYXA2zPc8,TechLead,technology,['7:00'],"7:00 ""...it's late at night and you're tired and you just need that extra boost of inspiration and confidence thats' going to make you feel like a rockstar programmer "" ah you're so right ! it is exactly what I look for with these keyboards !",en,57.0
fxCYXA2zPc8,TechLead,technology,['3:26'],3:26 licks lips while typing keys,en,16.0
fxCYXA2zPc8,TechLead,technology,['8:57'],"8:57 ""coding on prod""",en,12.0
fxCYXA2zPc8,TechLead,technology,['13:01'],"13:01 , thank me later 😅",en,8.0
fxCYXA2zPc8,TechLead,technology,['0:10'],"0:10 ""$800 worth of keyboards"". Keyboard enthusiasts: That's a rookie number.",en,8.0
fxCYXA2zPc8,TechLead,technology,['06:56'],06:56 that's a pearl in the history of reasoning :'),en,6.0
fxCYXA2zPc8,TechLead,technology,['3:15'],3:15 those typing are either so good or edited😂,en,5.0
fxCYXA2zPc8,TechLead,technology,['1:07'],1:07 true keyboard warrior.,en,4.0
fxCYXA2zPc8,TechLead,technology,['3:09'],3:04 - 3:09 techlead re-created youtube from scratch in that amount of time while doing a keyboard review.,en,2.0
fxCYXA2zPc8,TechLead,technology,['2:26'],"2:26 ""The key travel distance is not sufficient"" :D",en,2.0
fxCYXA2zPc8,TechLead,technology,['9:54'],Look at the way he licks his lips looking at the Apex Pro at 9:54.,en,1.0
fxCYXA2zPc8,TechLead,technology,['0:30'],"0:30 The huntsman its perfect for gaming, but its incredible fast so i dont recommend to anyone if your going to a Gaming/Programming keyboard",en,1.0
fxCYXA2zPc8,TechLead,technology,['8:55'],8:55 Coding in Prod I could not afford to make a typo 😂,en,1.0
fxCYXA2zPc8,TechLead,technology,['6:00'],6:00 pff ... gtfo. Hope your pinky is doing better man,en,1.0
fxCYXA2zPc8,TechLead,technology,['15:30'],15:30  Yes you absolutely should check out the Razer blackwidow with orange switches. It absolutely blows logitech away in terms of speed.,en,0.0
fxCYXA2zPc8,TechLead,technology,['04:12'],04:12 The noiser the better in the office. Can let ur boss know that you are freaking working. And you get to ear fk ur annoying colleagues.,en,0.0
fxCYXA2zPc8,TechLead,technology,['7:05'],7:05 what?,en,0.0
fxCYXA2zPc8,TechLead,technology,['6:14'],#6:14 What if I am a guitar playing programmer? :D,en,0.0
FaOSCASqLsE,SaturdayNightLive,comedy,['1:28'],"1:28  ""That's impressive, I admire the guy""  ""Yes! Exactly! EXACTLY!""",en,602.0
FaOSCASqLsE,SaturdayNightLive,comedy,['3:26'],3:26  I think that stormtrooper behind him is suffering from depression,en,599.0
FaOSCASqLsE,SaturdayNightLive,comedy,['0:06'],0:06 is that a fat Ryan Reynolds doppelgänger?,en,595.0
FaOSCASqLsE,SaturdayNightLive,comedy,['1:41'],1:41 - Accurate Display of Fans being upset with Rian Johnson  Fans: ’what’s wrong with you! Why is it so hard for you to understand!’   Rian: ’I don’t know but can you please stop yelling at me you’re starting to stress me out!’,en,580.0
FaOSCASqLsE,SaturdayNightLive,comedy,['3:27'],3:27 that stormtrooper in the back is going through some hard times,en,550.0
FaOSCASqLsE,SaturdayNightLive,comedy,['1:44'],I can’t haha 1:44 “I don’t know but can you please stop yelling me you’re starting to stress me out...”,en,529.0
FaOSCASqLsE,SaturdayNightLive,comedy,['2:13'],2:13 the fact he brings it in casually kills me,en,432.0
FaOSCASqLsE,SaturdayNightLive,comedy,['3:45'],"At 3:45 he isn't wearing any leg armor, but then when he crashes into the vending machine, he's wearing all his armor.",en,424.0
FaOSCASqLsE,SaturdayNightLive,comedy,['2:35'],"""Really struck a nerve with me... especially since I'm the one who killed him."" 😂 2:35",en,421.0
FaOSCASqLsE,SaturdayNightLive,comedy,['3:25'],3:25 This was the start of Ben Swolo,en,414.0
FaOSCASqLsE,SaturdayNightLive,comedy,['3:25'],3:25 - the real reason for the shirtless scene in TLJ. To prove Matt right.,en,409.0
FaOSCASqLsE,SaturdayNightLive,comedy,['0:39'],"How angry he sounds when he says, “I’m looking to having some real TALK...(,) with some real FOLKS.” Is just HILARIOUS 😂 ☠️ (0:39)",en,387.0
FaOSCASqLsE,SaturdayNightLive,comedy,['3:55'],3:55 “Dude Matt straight up sucks!”  I was laughing before but this line killed me 😂,en,362.0
FaOSCASqLsE,SaturdayNightLive,comedy,['0:33'],"0:33 the way he said ""rightful state""... He is MAD",en,345.0
FaOSCASqLsE,SaturdayNightLive,comedy,['2:29'],"2:29 ""it has been 00 days since our last accident"" IM YODELLING",en,338.0
FaOSCASqLsE,SaturdayNightLive,comedy,['3:26'],"3:26 after seeing the Last Jedi, I now know this as fact. KYLO IS SHREDDED! 👍",en,300.0
FaOSCASqLsE,SaturdayNightLive,comedy,['3:27'],3:27 just saw the last Jedi   Turns out he does,en,273.0
FaOSCASqLsE,SaturdayNightLive,comedy,['1:12'],1:12 that poor stormtrooper in the background :'(,en,270.0
FaOSCASqLsE,SaturdayNightLive,comedy,['3:22'],3:22 forshadowing the beefcake he would reveal himself as in TLJ,en,252.0
FaOSCASqLsE,SaturdayNightLive,comedy,['3:41'],"3:41 Tim choking “Tim?” “TIM!?” “oh no, hes choking on food.” I love how not worried matt is.",en,246.0
KM4Xe6Dlp0Y,TED,talk show,['31:30'],"Proverbs 31:30 Charm is deceptive , and beauty is fleeting , but a woman who fears the Lord is to be praised.  Lord Jesus Christ is our true Savior🙏❤️🕊 Repent,  believe in the Gospel",en,20.0
KM4Xe6Dlp0Y,TED,talk show,['0:58'],0:58 „...I’m quite privileged...“ yeah... we know... you’re a model!,en,15.0
KM4Xe6Dlp0Y,TED,talk show,['3:13'],"3:13 ""and white skin"" > Has a tan",en,6.0
KM4Xe6Dlp0Y,TED,talk show,['4:18'],2 Timothy 4:18  The Lord will rescue me from every evil deed and bring me safely into his heavenly kingdom. To him be the glory forever and ever. Amen.,en,5.0
KM4Xe6Dlp0Y,TED,talk show,['9:38'],"Did i just watched 9:38 minutes of someone telling me how easy their life is because they are beautiful ? Lol thanks, exactly what I needed 😂",en,5.0
KM4Xe6Dlp0Y,TED,talk show,['2:31'],"I don't think she thinks that.  From 2:31 to 3:21 she acknowledges why she is on that stage because she is a 'pretty white woman' and says ""in my industry we call that a sexy girl"", ""...for the past centuries we have defined beauty not just as health and youth... but also as tall, slender figures, and femininity, and white skin"".  She also acknowledges that society thinks these aspects are what beauty is all about.",en,5.0
KM4Xe6Dlp0Y,TED,talk show,['1:30'],1:30 wow there's so much worry in her voice.,en,5.0
KM4Xe6Dlp0Y,TED,talk show,['3:23'],"Around 3:23 the ""lottery"" metaphor sums up what I think so perfectly. Isn't it amazing how over different periods of time and areas, there are different ideals of beauty? If you are considered beautiful in any period of time, you are extremely lucky because likely in another era and place, you wouldn't be.",en,5.0
KM4Xe6Dlp0Y,TED,talk show,['5:48'],The best part was at 5:48 when she shows comparative photos. Here's me eating nachos 10 minutes later...,en,4.0
KM4Xe6Dlp0Y,TED,talk show,['7:40'],"There aren't enough comments here appreciating her honesty. She was courageous enough to come out as insecure despite being a model.  A nice Ted talk by the way. For some dumbheads who question her talk, watch from 7:40 till the end to understand what she says.",en,4.0
KM4Xe6Dlp0Y,TED,talk show,['0:46'],0:46  more true words have yet to be spoken,en,3.0
KM4Xe6Dlp0Y,TED,talk show,['4:00'],"At 4:00, where she asks ""WHY"", clearly she won another lottery of fate -She must have come from an affluent family. There are MANY young people out there who wish to become models, NOT for the ego massage or to lead a glamorous life. Being a model doesn't require any special skills or training. It can provide money for college or to fund other creative or entrepreneurial aspirations, so that one can go on to a happy and successful career doing something else!",en,3.0
KM4Xe6Dlp0Y,TED,talk show,['7:14'],"7:14 Not trying to start anything, but for all the people that deny white privilege, explain this.",en,3.0
KM4Xe6Dlp0Y,TED,talk show,['4:09'],4:09 justin.Y is  that  you ?  lol,en,3.0
KM4Xe6Dlp0Y,TED,talk show,['2:17'],2:17 how we look has huge impact on our life...   but looks aren’t everything.  Ok.,en,3.0
KM4Xe6Dlp0Y,TED,talk show,['3:46'],3:46 yes in america where most people are white..,en,3.0
KM4Xe6Dlp0Y,TED,talk show,['0:46'],"Number of ""Ums"" in the video and quick reference list: 0:20, 0:24, 0:28, 0:40, 0:46, 0:57, 1:02, 1:30, 1:35, 1:38, 1:43, 1:57, 2:04, 2:22, 2:37, 2:44, 3:02,  3:19, 3:31, 4:14, 4:20, 4:28, 5:11, 6:02, 6:33, 6:39, 6:46, 7:25, 8:15, 8:23, 8:31, 8:58, 9:17",en,3.0
KM4Xe6Dlp0Y,TED,talk show,['5:56'],"At 5:56, when she showed her doing the modeling shot and the regular picture of her on the same day, yeah she looks good in the modeling shot, especially the hair, but she looks even better in a normal picture. Most good looking girls look better when they are just themselves. Especially when a girls doesn't need makeup and can have her hair pulled up and just bummin it. That is a truly beautiful woman. Many women can be dolled up and look good even when they aren't normally attractive, but looking good naturally is far more appealing to me than someone done up for a photo shoot.",en,2.0
KM4Xe6Dlp0Y,TED,talk show,['7:35'],"@7:35 perhaps we need to ask the question - ""WHY is it that 78%  of 17-year-old girls are unhappy with their bodies?"" I would start with greed of the fashion/modelling/cosmetics industries  preying on the insecurities of young girls, that they themselves have created by propagating an ""ideal look"" which they can then go and make a fortune out of trying to make girls look ""like that"".  And, of course, the ""ideal"" look changes every season so that they can perpetuate the cycle and keep the profits rolling in.",en,2.0
KM4Xe6Dlp0Y,TED,talk show,['8:52'],"8:52 ""legacy of racial and gender oppression"" This seems more like a well-known speech from those ....",en,2.0
gpwNh9mIfz8,pokimane,gaming,['6:54'],when a car guy watches a non car person saying a ferrari is a lambo the car person (me) dies  6:54,en,543.0
gpwNh9mIfz8,pokimane,gaming,['5:18'],"5:18 , Who the tf searched "" Why does poop come out green """,en,541.0
gpwNh9mIfz8,pokimane,gaming,['6:54'],6:54 she called a Ferrari a lambo.So are we not gonna talk about that,en,522.0
gpwNh9mIfz8,pokimane,gaming,['3:37'],3:37 notice how she skipped wig 👀.,en,503.0
gpwNh9mIfz8,pokimane,gaming,['8:59'],Daequan has joined the chat  8:59,en,458.0
gpwNh9mIfz8,pokimane,gaming,['3:43'],3:43   I thought that was a middle finger,en,434.0
gpwNh9mIfz8,pokimane,gaming,['5:18'],5:18 “why does poop come out green”,en,396.0
gpwNh9mIfz8,pokimane,gaming,['5:23'],5:23 when I see my report card,en,325.0
gpwNh9mIfz8,pokimane,gaming,['5:18'],"5:18 ""Why does it hurt when I pee""",en,307.0
gpwNh9mIfz8,pokimane,gaming,['5:18'],5:18 and 0:12 “why does it hurt when I pee”,en,305.0
gpwNh9mIfz8,pokimane,gaming,['3:36'],She skipped the question asking Does Pokimane wear a wig  Poki you hiding something from us? 3:36 btw,en,302.0
gpwNh9mIfz8,pokimane,gaming,['5:18'],5:18 why does it hurt when I pee,en,294.0
gpwNh9mIfz8,pokimane,gaming,['3:30'],3:30 let’s ignore the fact that she ignored the question: “does pokimane wear a wig”,en,289.0
gpwNh9mIfz8,pokimane,gaming,['6:56'],6:56  Poki: cals a Ferrari a Lambo...   Every single car person watching: A'ight imma head out!,en,263.0
gpwNh9mIfz8,pokimane,gaming,['5:18'],5:18 “why does it hurt when I pee?”,en,261.0
gpwNh9mIfz8,pokimane,gaming,['8:49'],"8:49 People who searched ""pokimane feet"" be like      just step on me already",en,255.0
gpwNh9mIfz8,pokimane,gaming,['3:01'],3:01 i like her real laugh more than her fake laugh,en,245.0
gpwNh9mIfz8,pokimane,gaming,['6:55'],"6:55 , angry Ferrari fans intensifies",en,232.0
gpwNh9mIfz8,pokimane,gaming,['3:41'],3:41 i know damm well everybody thought for a sec  she pulled out the middle finger....,en,217.0
gpwNh9mIfz8,pokimane,gaming,['6:39'],6:39 she wild for that,en,178.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:06'],"3:06 Holly fuck, that mosquito made me hit my ear and take off my earphone",en,706.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:07'],"3:07, I would've bounced",en,505.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:07'],Mosquito at 3:07 made me whack my face,en,415.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['04:10'],04:10 That bloody plane almost ruined whole magic >:-C Dammit technology :p,en,333.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:07'],3:07 i hit my ear because i thought there was a mosquito on my ear,en,289.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:07'],3:07 lol I thought that mosquito was in my room,en,249.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['7:40'],"At 7:40 I swear I heard him silently say ""yes""",en,214.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:06'],3:06 I actually slapped my ear.,en,167.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:06'],3:06 I hate it when flies get close to your ear and make tnat noise.,en,134.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:43'],3:43 dude is breathing hydrogen,en,106.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:06'],I almost smashed my head to death at 3:06 because im using earpiece.,en,104.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['08:24'],08:24 ..  The duration is to short 🤘,en,97.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['0:26'],0:26  this a real men hand,en,89.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['6:56'],6:56 I used the tool to make the tool,en,88.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:05'],I was listening to this video on headphones. I slapped my head at 3:05 when that mosquito flew by.,en,85.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['4:15'],Don't forget the plane flying overhead around 4:15,en,83.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:07'],3:07 i literally smack my own ear thinking there is a mosquito,en,78.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['7:51'],7:51 It looks like he's setting a rat on fire,en,73.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['3:07'],3:07 thought that was right by my ear,en,66.0
ZEl-Y1NvBVI,primitivetechnology9550,making,['4:20'],I think it's awesomely ironic that at about 4:20 in the video you can clearly hear a plane flying overhead but yet this guy is making fire like a caveman.,en,63.0
sZs4NDC4yrI,LinusTechTips,technology,['16:51'],16:51 a mac with windows,en,889.0
sZs4NDC4yrI,LinusTechTips,technology,['21:35'],"Linus: ""I actually like this screwdriver"" Scott: ""Are you compensating for something?"" 21:35",en,450.0
sZs4NDC4yrI,LinusTechTips,technology,['5:00'],5:00    Nothing says China like an old lady shining high powered lasers off reflective surfaces in the middle of the mall with no protective eyewear.,en,436.0
sZs4NDC4yrI,LinusTechTips,technology,['0:28'],0:28  You can clearly see where Elon Musk drew his inspiration from...,en,355.0
sZs4NDC4yrI,LinusTechTips,technology,['2:45'],"2:45 look at the confused guy eating his noodles thinking ""someone is filming me""",en,337.0
sZs4NDC4yrI,LinusTechTips,technology,['3:09'],"3:09 imagine that you're that guy with the white shirt,you greet someone who's just walking into your shop,then he just leaves",en,305.0
sZs4NDC4yrI,LinusTechTips,technology,['16:49'],16:49 did anyone else notice the Mac that was running Windows,en,260.0
sZs4NDC4yrI,LinusTechTips,technology,['20:47'],"20:47 ""being an idiot doesn't help.""  Feeling like I should write that down...",en,255.0
sZs4NDC4yrI,LinusTechTips,technology,['12:13'],12:13 I'm just thinking if a Chinese visiting America and asking if anybody speaks Chinese? What possibly the response from an American would be!,en,224.0
sZs4NDC4yrI,LinusTechTips,technology,['21:36'],"21:36 ""I actually like this screwdriver"" ""You compensating for something?"" Holy shite",en,217.0
sZs4NDC4yrI,LinusTechTips,technology,['16:52'],I love how at 16:52 the “imacs” on display are casualty running windows,en,185.0
sZs4NDC4yrI,LinusTechTips,technology,['21:37'],"21:37 ""I actually like this screwdriver. -You compensating for something?""",en,163.0
sZs4NDC4yrI,LinusTechTips,technology,['3:00'],3:00 I can feel the pain,en,158.0
sZs4NDC4yrI,LinusTechTips,technology,['16:50'],16:50 that’s a Mac running Windows 7,en,114.0
sZs4NDC4yrI,LinusTechTips,technology,['22:20'],22:20 that pun 😂😂😂😂 I feel rip off.,en,113.0
sZs4NDC4yrI,LinusTechTips,technology,['17:14'],"17:14 Staring at a wall of screwdrivers ""I actually don't see that many options""",en,101.0
sZs4NDC4yrI,LinusTechTips,technology,['3:29'],3:29 You know it's legit when it has 90+ gold certification,en,96.0
sZs4NDC4yrI,LinusTechTips,technology,['10:15'],10:15 pretty much sums up how linus handled his guest. i don't understand why he's like that.,en,94.0
sZs4NDC4yrI,LinusTechTips,technology,['4:47'],4:47 I thought someone was calling me   😂,en,91.0
sZs4NDC4yrI,LinusTechTips,technology,['7:36'],7:36 “I don’t think we’re gonna find anything weird”  standing in front of “Microsoft” store with iPhone pictures,en,84.0
I7g08nwEmyY,TopGear,entertainment,['4:59'],4:59 Netflix startup sound,en,931.0
I7g08nwEmyY,TopGear,entertainment,['5:58'],5:58 “He might eat… a free range egg.”  Dying of laughter,en,791.0
I7g08nwEmyY,TopGear,entertainment,['4:18'],4:18 The most british thing I've ever heard,en,729.0
I7g08nwEmyY,TopGear,entertainment,['2:58'],Everyone is talking about May's laugh but Jeremy's cackle at 2:58 is absolutely priceless.,en,693.0
I7g08nwEmyY,TopGear,entertainment,['7:37'],7:37 6 years old when they hear something in the dark  Edit: Thanks for the likes 4 years ago lol,en,683.0
I7g08nwEmyY,TopGear,entertainment,['2:39'],2:39 that hydraulic suspension sounded sweet! 😂,en,617.0
I7g08nwEmyY,TopGear,entertainment,['4:52'],"4:52 Richard's little, ""I'm brave!"" is the cutest thing I've seen in a while. 😂",en,582.0
I7g08nwEmyY,TopGear,entertainment,['7:07'],7:07 James's laugh got me dying.,en,557.0
I7g08nwEmyY,TopGear,entertainment,['4:50'],At 4:50 him saying “I’m brave...” made me take back everything I thought about the car and want to go help him.,en,554.0
I7g08nwEmyY,TopGear,entertainment,['7:06'],7:06 May's laugh killed me,en,541.0
I7g08nwEmyY,TopGear,entertainment,['0:27'],0:27 is one of the funniest moments in television history,en,498.0
I7g08nwEmyY,TopGear,entertainment,['6:32'],We missed out on the greatest TV moment of all time at 6:32 lmao if Clarkson would’ve went completely through that wall it would’ve been biblical,en,480.0
I7g08nwEmyY,TopGear,entertainment,['0:35'],0:20 to 0:35 is legitimately the most perfect 15 seconds in television history. Miss these guys.,en,436.0
I7g08nwEmyY,TopGear,entertainment,['4:27'],4:27 it's actually had diarrhea is what it is! I laughed so much at this.,en,387.0
I7g08nwEmyY,TopGear,entertainment,['0:28'],0:28 Me when my mum's driving next to a lorry on the motorway and it starts indicating to come into our lane,en,386.0
I7g08nwEmyY,TopGear,entertainment,['5:07'],5:07 10 points to anyone who can spot the production team running away,en,382.0
I7g08nwEmyY,TopGear,entertainment,['0:35'],0:19 - 0:35 is possibly the greatest ever top gear moment,en,254.0
I7g08nwEmyY,TopGear,entertainment,['3:04'],3:04 it‘s very secure 😅😅👌,en,237.0
I7g08nwEmyY,TopGear,entertainment,['0:17'],0:17- Jeremy was immediately punished by god for his lustful behaviour...,en,215.0
I7g08nwEmyY,TopGear,entertainment,['3:17'],Me at 3am trying to sleep the mosquito in my ear: 3:17,en,215.0
f7CW7S0zxv4,OxfordUnion,debate,['4:42'],"Just recording some the best timestamps since i like to watch this video many times... ​2:30 The Hindi word ""Loot"" 4:42 Why hasn't Gandhi died Yet 5:11 Even the God couldn't trust the English in the Dark 9:16 British aid to Indian education 11:23 All hat and no cattle 11:43 Celebrating Democracy  13:28 Tool to atone for the wrongs that have been done 14:02 Sacrifice on the both sides 14:42  The ability to say ""Sorry""...",en,998.0
f7CW7S0zxv4,OxfordUnion,debate,['12:15'],@12:15 when that lady interrupted I thought she had a counter-point or something lol.,en,817.0
f7CW7S0zxv4,OxfordUnion,debate,['8:03'],"“Many countries have built railways & roads without having had to be colonised”  Shahi Tharoor at his best, As wonderful as it gets 👌 8:03",en,295.0
f7CW7S0zxv4,OxfordUnion,debate,['9:00'],"The Jallianwala Bagh massacre, also known as the Amritsar massacre, took place on 13 April 1919 when troops of the British Indian Army under the command of Colonel Reginald Dyer fired rifles into a crowd of Indians, who had gathered in Jallianwala Bagh, Amritsar, Punjab. The civilians had assembled to condemn the arrest and deportation of two national leaders, Satya Pal and Saifuddin Kitchlew. There has been much debate over whether the crowd knew of the proclamation Dyer had made banning meetings, in its supposed inefficacy, however, Raja Ram has argued that the crowd formed in deliberate defiance, being the beginning of Indian nationalism.[2]  The Jallianwalla Bagh is a public garden of 6 to 7 acres (28,000 m2), walled on all sides, with five entrances.[3] To enter, troops first blocked the entry by a tank and locked the exit. On Dyer's orders, his troops fired on the crowd for ten minutes, directing their bullets largely towards the few open gates through which people were trying to flee. Official British Indian sources gave a figure of 379 identified dead,[4] with approximately 1,100 wounded. The casualty number estimated by the Indian National Congress was more than 1,500 injured, with approximately 1,000 dead.[5] This ""brutality stunned the entire nation"",[6] resulting in a ""wrenching loss of faith"" of the general public in the intentions of the UK.[7] The ineffective inquiry and the initial accolades for Dyer by the House of Lords fuelled widespread anger, leading to the Non-cooperation Movement of 1920–22.[8]  On Sunday, 13 April 1919, Dyer was convinced of a major insurrection and he banned all meetings; however this notice was not widely disseminated. That was the day of Baisakhi, the main Sikh festival, and many villagers had gathered in the Bagh. On hearing that a meeting had assembled at Jallianwala Bagh, Dyer went with Sikh, Gurkha, Baluchi, Rajput troops from 2-9th Gurkhas, the 54th Sikhs and the 59th Sind Rifles[9] to a raised bank and ordered them to shoot at the crowd. Dyer continued the firing for about ten minutes, until the ammunition supply was almost exhausted. Dyer stated that 1,650 rounds had been fired, a number apparently derived by counting empty cartridge cases picked up by the troops.[10]  Dyer was initially lauded by conservative forces in the empire, but in July 1920 he was censured and forced to retire by the House of Commons.[11] He became a celebrated hero in the UK among most of the people connected to the British Raj,[12] for example, the House of Lords,[13] but unpopular in the House of Commons, which voted against Dyer as a Colonel. He was disciplined by being removed from his appointment, was passed over for promotion and was prohibited from further employment in India.[14][15] Upon his death Rudyard Kipling declared that Dyer 'did his duty as he saw it'.[16] The massacre some historians have argued caused a re-evaluation of the army's role, in which the new policy became minimum force, however, later British actions during the Mau Mau insurgencies have led Huw Bennett to question this school of thought.[17] The army was retrained and developed less violent tactics for crowd control.[18] Some historians consider the episode a decisive step towards the end of British rule in India.[19] At 9:00 on the morning of 13 April, the traditional festival of Baisakhi, Colonel Reginald Dyer, the acting military commander for Amritsar and its environs, proceeded through the city with several city officials, announcing the implementation of a pass system to enter or leave Amritsar, a curfew beginning at 20:00 that night and a ban on all processions and public meetings of four or more persons. The proclamation was read and explained in English, Urdu, Hindi and Punjabi, but few paid it any heed or appear to have learned of it later.[40] Meanwhile, the local CID had received intelligence of the planned meeting in the Jallianwala Bagh through word of mouth and plainclothes detectives in the crowds. At 12:40, Dyer was informed of the meeting and returned to his base at around 13:30 to decide how to handle it.[41]  By mid-afternoon, thousands of Sikhs, Muslims and Hindus had gathered in the Jallianwala Bagh (garden) near the Harmandir Sahib in Amritsar. Many who were present had earlier worshipped at the Golden Temple, and were passing through the Bagh on their way home. The Bagh was (and is) an open area of six to seven acres, roughly 200 yards by 200 yards in size, and surrounded by walls roughly 10 feet in height. Balconies of houses three to four stories tall overlooked the Bagh, and five narrow entrances opened onto it, several with locked gates. During the rainy season, it was planted with crops, but served as a local meeting-area and playground for much of the year.[42] In the center of the Bagh was a samadhi (cremation site) and a large well partly filled with water which measured about 20 feet in diameter.[42]  Apart from pilgrims, Amritsar had filled up over the preceding days with farmers, traders and merchants attending the annual Baisakhi horse and cattle fair. The city police closed the fair at 14:00 that afternoon, resulting in a large number of people drifting into the Jallianwala Bagh. It was estimated that about 20,000 to 25,000 people had gathered in the Bagh by the time of the meeting. Dyer sent an aeroplane to overfly the Bagh and estimate the size of the crowd.[42] By this time, both Colonel Dyer and Deputy Commissioner Irving, the senior civil authority for Amritsar, were well aware of the meeting, but took no actions to prevent it or send police to peacefully disperse the crowds. This would later be a serious criticism levelled at both Dyer and Irving.  An hour after the meeting began as scheduled at 16:30, Colonel Dyer arrived at the Bagh with a group of ninety Sikh, Gurkha, Baluchi (note that the Baluch Regiment of the British Indian Army did not have Baluch troops, the British having failed in their efforts to get the Baluch to enlist and serve; the Baluch continued to fight an insurgency of varying intensity with the British from 1839 to 1947. The Baluch regiment was staffed by troops from the Punjab and other areas of India), Rajput from 2-9th Gurkhas, the 54th Sikhs and the 59th Sind Rifles soldiers.[9] Fifty of them were armed with .303 Lee–Enfield bolt-action rifles. It is not clear whether Dyer had specifically chosen troops from that ethnic group due to their proven loyalty to the British or that they were simply the Sikh and non-Sikh units most readily available. He had also brought two armored cars armed with machine guns; however, the vehicles were left outside, as they were unable to enter the Bagh through the narrow entrances. The Jallianwala Bagh was surrounded on all sides by houses and buildings and had few narrow entrances. Most of them were kept permanently locked. The main entrance was relatively wide, but was guarded heavily by the troops backed by the armoured vehicles.  Dyer—without warning the crowd to disperse—blocked the main exits. He 'explained' later that this act ""was not to disperse the meeting but to punish the Indians for disobedience.""[43]Dyer ordered his troops to begin shooting toward the densest sections of the crowd. Firing continued for approximately ten minutes. Cease-fire was ordered only when ammunition supplies were almost exhausted, after approximately 1,650 rounds were spent.[10]  Many people died in stampedes at the narrow gates or by jumping into the solitary well on the compound to escape the shooting. A plaque, placed at the site after independence states that 120 bodies were removed from the well. The wounded could not be moved from where they had fallen, as a curfew was declared, and many more died during the night.[44].",en,85.0
f7CW7S0zxv4,OxfordUnion,debate,['13:36'],"13:36... Opposition speakers looking at each other mumbling... ""Gaand faad diye bhaiiya ji aaj to""",en,64.0
f7CW7S0zxv4,OxfordUnion,debate,['5:28'],5:28😂😂 This lady was enjoying more than shashi himself 😂,en,42.0
f7CW7S0zxv4,OxfordUnion,debate,['11:44'],11:44 A fart! Someone's fart got recorded. Lol. May be of the opposition.,en,34.0
f7CW7S0zxv4,OxfordUnion,debate,['15:29'],Destroyed in 15:29 Minutes... Don't mess with him 😂😂,en,29.0
f7CW7S0zxv4,OxfordUnion,debate,['14:04'],"14:04 Classic embarrassment for Britishers. ""A burglar comes to your house, ransacks the place, stubs his toe and you say what, there has a sacrifice on both sides""",en,25.0
